,country,year,life_expectancy
12298,Comoros,1861,32.1
12299,"Congo, Dem. Rep.",1861,31.6
12300,"Congo, Rep.",1861,32.7
12301,Costa Rica,1861,30.21
12302,Cote d'Ivoire,1861,31.16
12303,Croatia,1861,36.1
12304,Cuba,1861,35.88
12305,Cyprus,1861,38.51
12306,Czech Republic,1861,34.95
12307,Denmark,1861,47.65
12308,Djibouti,1861,29.9
12309,Dominican Republic,1861,29.9
12310,Ecuador,1861,32.9
12311,Egypt,1861,33.0
12312,El Salvador,1861,28.7
12313,Equatorial Guinea,1861,29.8
12314,Eritrea,1861,30.2
12315,Estonia,1861,37.39
12316,Ethiopia,1861,29.7
12317,Fiji,1861,26.1
12318,Finland,1861,38.02
12319,France,1861,40.45
12320,French Guiana,1861,30.5
12321,French Polynesia,1861,25.6
12322,Gabon,1861,30.6
12323,Gambia,1861,28.8
12324,Georgia,1861,31.87
12325,Germany,1861,38.37
12326,Ghana,1861,28.0
12327,Greece,1861,36.6
12328,Greenland,1861,33.87
12329,Grenada,1861,37.3
12330,Guadeloupe,1861,27.66
12331,Guam,1861,27.5
12332,Guatemala,1861,25.81
12333,Guinea,1861,30.13
12334,Guinea-Bissau,1861,32.0
12335,Guyana,1861,31.12
12336,Haiti,1861,29.0
12337,Honduras,1861,33.9
12338,"Hong Kong, China",1861,34.9
12339,Hungary,1861,36.0
12340,Iceland,1861,27.09
12341,India,1861,22.0
12342,Indonesia,1861,30.0
12343,Iran,1861,25.6
12344,Iraq,1861,31.2
12345,Ireland,1861,38.83
12346,Israel,1861,32.0
12347,Italy,1861,29.69
12348,Jamaica,1861,34.2
12349,Japan,1861,36.42
12350,Jordan,1861,31.7
12351,Kazakhstan,1861,26.2
12352,Kenya,1861,25.5
12353,Kiribati,1861,24.9
12354,North Korea,1861,26.0
12355,South Korea,1861,25.8
12356,Kuwait,1861,26.0
12357,Kyrgyz Republic,1861,23.94
12358,Lao,1861,31.9
12359,Latvia,1861,33.33
12360,Lebanon,1861,29.7
12361,Lesotho,1861,32.8
12362,Liberia,1861,31.1
12363,Libya,1861,33.1
12364,Lithuania,1861,28.9
12365,Luxembourg,1861,36.9
12366,"Macao, China",1861,34.7
12367,"Macedonia, FYR",1861,36.1
12368,Madagascar,1861,30.5
12369,Malawi,1861,30.3
12370,Malaysia,1861,30.6
12371,Maldives,1861,32.65
12372,Mali,1861,26.41
12373,Malta,1861,28.7
12374,Martinique,1861,30.15
12375,Mauritania,1861,32.0
12376,Mauritius,1861,31.24
12377,Mayotte,1861,32.5
12378,Mexico,1861,26.9
12379,"Micronesia, Fed. Sts.",1861,26.7
12380,Moldova,1861,33.15
12381,Mongolia,1861,31.8
12382,Montenegro,1861,35.4
12383,Morocco,1861,33.1
12384,Mozambique,1861,30.28
12385,Myanmar,1861,30.8
12386,Namibia,1861,32.4
12387,Nepal,1861,32.8
12388,Netherlands,1861,36.44
12389,Netherlands Antilles,1861,34.41
12390,New Caledonia,1861,26.0
12391,New Zealand,1861,34.05
12392,Nicaragua,1861,25.4
12393,Niger,1861,30.8
12394,Nigeria,1861,30.4
12395,Norway,1861,45.81
12396,Oman,1861,32.3
12397,Pakistan,1861,25.8
12398,Panama,1861,32.9
12399,Papua New Guinea,1861,31.5
12400,Paraguay,1861,35.5
12401,Peru,1861,35.7
12402,Philippines,1861,30.9
12403,Poland,1861,35.9
12404,Portugal,1861,35.6
12405,Puerto Rico,1861,30.43
12406,Qatar,1861,30.8
12407,Reunion,1861,33.0
12408,Romania,1861,35.7
12409,Russia,1861,29.57
12410,Rwanda,1861,31.8
12411,St. Lucia,1861,28.01
12412,St. Vincent and the Grenadines,1861,25.99
12413,Samoa,1861,25.4
12414,Sao Tome and Principe,1861,31.0
12415,Saudi Arabia,1861,32.1
12416,Senegal,1861,25.2
12417,Serbia,1861,35.5
12418,Seychelles,1861,37.0
12419,Sierra Leone,1861,25.1
12420,Singapore,1861,34.0
12421,Slovak Republic,1861,36.4
12422,Slovenia,1861,36.6
12423,Solomon Islands,1861,25.1
12424,Somalia,1861,29.4
12425,South Africa,1861,33.5
12426,Spain,1861,29.5
12427,Sri Lanka,1861,32.6
12428,Sudan,1861,31.4
12429,Suriname,1861,32.9
12430,Swaziland,1861,32.3
12431,Sweden,1861,47.12
12432,Switzerland,1861,38.0
12433,Syria,1861,31.1
12434,Taiwan,1861,28.3
12435,Tajikistan,1861,24.24
12436,Tanzania,1861,32.2
12437,Thailand,1861,30.4
12438,Timor-Leste,1861,28.95
12439,Togo,1861,31.3
12440,Tonga,1861,28.2
12441,Trinidad and Tobago,1861,38.8
12442,Tunisia,1861,28.8
12443,Turkey,1861,35.0
12444,Turkmenistan,1861,24.0
12445,Uganda,1861,25.3
12446,Ukraine,1861,36.6
12447,United Arab Emirates,1861,30.7
12448,United Kingdom,1861,42.38
12449,United States,1861,38.0
12450,Uruguay,1861,32.9
12451,Uzbekistan,1861,26.93
12452,Vanuatu,1861,24.3
12453,Venezuela,1861,32.2
12454,West Bank and Gaza,1861,32.1
12455,Western Sahara,1861,34.75
12456,Vietnam,1861,32.0
12457,Virgin Islands (U.S.),1861,33.4
12458,Yemen,1861,23.39
12459,Zambia,1861,32.6
12460,Zimbabwe,1861,33.7
12461,South Sudan,1861,26.67
12462,Afghanistan,1862,27.58
12463,Albania,1862,35.4
12464,Algeria,1862,28.82
12465,Angola,1862,26.98
12466,Antigua and Barbuda,1862,33.54
12467,Argentina,1862,33.2
12468,Armenia,1862,34.0
12469,Aruba,1862,34.42
12470,Australia,1862,34.05
12471,Austria,1862,34.4
12472,Azerbaijan,1862,29.17
12473,Bahamas,1862,35.18
12474,Bahrain,1862,30.3
12475,Bangladesh,1862,25.5
12476,Barbados,1862,32.12
12477,Belarus,1862,36.2
12478,Belgium,1862,43.12
12479,Belize,1862,26.5
12480,Benin,1862,31.0
12481,Bhutan,1862,28.8
12482,Bolivia,1862,33.0
12483,Bosnia and Herzegovina,1862,35.1
12484,Botswana,1862,33.6
12485,Brazil,1862,31.99
12486,Brunei,1862,29.2
12487,Bulgaria,1862,38.53
12488,Burkina Faso,1862,29.2
12489,Burundi,1862,31.5
12490,Cambodia,1862,35.0
12491,Cameroon,1862,28.75
12492,Canada,1862,41.69
12493,Cape Verde,1862,33.8
12494,Central African Republic,1862,30.0
12495,Chad,1862,30.9
12496,Chile,1862,32.0
12497,China,1862,30.28
12498,Colombia,1862,32.0
12499,Comoros,1862,32.1
12500,"Congo, Dem. Rep.",1862,31.6
12501,"Congo, Rep.",1862,32.7
12502,Costa Rica,1862,30.21
12503,Cote d'Ivoire,1862,31.16
12504,Croatia,1862,36.1
12505,Cuba,1862,35.52
12506,Cyprus,1862,38.51
12507,Czech Republic,1862,34.95
12508,Denmark,1862,47.62
12509,Djibouti,1862,29.9
12510,Dominican Republic,1862,29.9
12511,Ecuador,1862,32.9
12512,Egypt,1862,33.0
12513,El Salvador,1862,28.7
12514,Equatorial Guinea,1862,29.8
12515,Eritrea,1862,30.2
12516,Estonia,1862,35.79
12517,Ethiopia,1862,29.7
12518,Fiji,1862,26.1
12519,Finland,1862,34.13
12520,France,1862,42.7
12521,French Guiana,1862,30.5
12522,French Polynesia,1862,25.6
12523,Gabon,1862,30.6
12524,Gambia,1862,28.8
12525,Georgia,1862,31.87
12526,Germany,1862,38.37
12527,Ghana,1862,28.0
12528,Greece,1862,36.6
12529,Greenland,1862,33.87
12530,Grenada,1862,37.3
12531,Guadeloupe,1862,27.66
12532,Guam,1862,27.5
12533,Guatemala,1862,25.81
12534,Guinea,1862,30.14
12535,Guinea-Bissau,1862,32.0
12536,Guyana,1862,31.12
12537,Haiti,1862,29.0
12538,Honduras,1862,33.9
12539,"Hong Kong, China",1862,34.9
12540,Hungary,1862,36.0
12541,Iceland,1862,26.96
12542,India,1862,25.44
12543,Indonesia,1862,30.0
12544,Iran,1862,25.6
12545,Iraq,1862,31.2
12546,Ireland,1862,39.09
12547,Israel,1862,32.0
12548,Italy,1862,29.69
12549,Jamaica,1862,34.2
12550,Japan,1862,36.42
12551,Jordan,1862,31.7
12552,Kazakhstan,1862,26.2
12553,Kenya,1862,25.5
12554,Kiribati,1862,24.9
12555,North Korea,1862,26.0
12556,South Korea,1862,25.8
12557,Kuwait,1862,26.0
12558,Kyrgyz Republic,1862,23.94
12559,Lao,1862,31.9
12560,Latvia,1862,33.66
12561,Lebanon,1862,29.7
12562,Lesotho,1862,32.8
12563,Liberia,1862,31.1
12564,Libya,1862,33.1
12565,Lithuania,1862,28.9
12566,Luxembourg,1862,36.9
12567,"Macao, China",1862,34.7
12568,"Macedonia, FYR",1862,36.1
12569,Madagascar,1862,30.5
12570,Malawi,1862,30.3
12571,Malaysia,1862,30.6
12572,Maldives,1862,32.65
12573,Mali,1862,26.41
12574,Malta,1862,28.7
12575,Martinique,1862,30.15
12576,Mauritania,1862,32.0
12577,Mauritius,1862,22.66
12578,Mayotte,1862,32.5
12579,Mexico,1862,26.9
12580,"Micronesia, Fed. Sts.",1862,26.7
12581,Moldova,1862,33.15
12582,Mongolia,1862,31.8
12583,Montenegro,1862,35.4
12584,Morocco,1862,33.1
12585,Mozambique,1862,30.28
12586,Myanmar,1862,30.8
12587,Namibia,1862,32.4
12588,Nepal,1862,32.8
12589,Netherlands,1862,38.28
12590,Netherlands Antilles,1862,34.41
12591,New Caledonia,1862,26.0
12592,New Zealand,1862,34.05
12593,Nicaragua,1862,25.4
12594,Niger,1862,30.8
12595,Nigeria,1862,30.4
12596,Norway,1862,44.7
12597,Oman,1862,32.3
12598,Pakistan,1862,25.8
12599,Panama,1862,32.9
12600,Papua New Guinea,1862,31.5
12601,Paraguay,1862,35.5
12602,Peru,1862,35.7
12603,Philippines,1862,30.9
12604,Poland,1862,35.9
12605,Portugal,1862,35.6
12606,Puerto Rico,1862,30.43
12607,Qatar,1862,30.8
12608,Reunion,1862,33.0
12609,Romania,1862,35.7
12610,Russia,1862,29.57
12611,Rwanda,1862,31.8
12612,St. Lucia,1862,28.01
12613,St. Vincent and the Grenadines,1862,25.99
12614,Samoa,1862,25.4
12615,Sao Tome and Principe,1862,31.0
12616,Saudi Arabia,1862,32.1
12617,Senegal,1862,25.2
12618,Serbia,1862,35.5
12619,Seychelles,1862,37.0
12620,Sierra Leone,1862,25.1
12621,Singapore,1862,34.0
12622,Slovak Republic,1862,36.4
12623,Slovenia,1862,36.6
12624,Solomon Islands,1862,25.1
12625,Somalia,1862,29.4
12626,South Africa,1862,33.5
12627,Spain,1862,29.5
12628,Sri Lanka,1862,32.6
12629,Sudan,1862,31.4
12630,Suriname,1862,32.9
12631,Swaziland,1862,32.3
12632,Sweden,1862,42.55
12633,Switzerland,1862,38.0
12634,Syria,1862,31.1
12635,Taiwan,1862,28.3
12636,Tajikistan,1862,24.24
12637,Tanzania,1862,32.2
12638,Thailand,1862,30.4
12639,Timor-Leste,1862,28.95
12640,Togo,1862,31.3
12641,Tonga,1862,28.2
12642,Trinidad and Tobago,1862,38.8
12643,Tunisia,1862,28.8
12644,Turkey,1862,35.0
12645,Turkmenistan,1862,24.0
12646,Uganda,1862,25.3
12647,Ukraine,1862,36.6
12648,United Arab Emirates,1862,30.7
12649,United Kingdom,1862,42.52
12650,United States,1862,34.5
12651,Uruguay,1862,32.9
12652,Uzbekistan,1862,26.93
12653,Vanuatu,1862,24.3
12654,Venezuela,1862,32.2
12655,West Bank and Gaza,1862,32.1
12656,Western Sahara,1862,34.75
12657,Vietnam,1862,32.0
12658,Virgin Islands (U.S.),1862,33.4
12659,Yemen,1862,23.39
12660,Zambia,1862,32.6
12661,Zimbabwe,1862,33.7
12662,South Sudan,1862,26.67
12663,Afghanistan,1863,27.57
12664,Albania,1863,35.4
12665,Algeria,1863,28.82
12666,Angola,1863,26.98
12667,Antigua and Barbuda,1863,33.54
12668,Argentina,1863,33.2
12669,Armenia,1863,34.0
12670,Aruba,1863,34.42
12671,Australia,1863,34.05
12672,Austria,1863,34.4
12673,Azerbaijan,1863,29.17
12674,Bahamas,1863,35.18
12675,Bahrain,1863,30.3
12676,Bangladesh,1863,25.5
12677,Barbados,1863,32.12
12678,Belarus,1863,36.2
12679,Belgium,1863,41.33
12680,Belize,1863,26.5
12681,Benin,1863,31.0
12682,Bhutan,1863,28.8
12683,Bolivia,1863,33.0
12684,Bosnia and Herzegovina,1863,35.1
12685,Botswana,1863,33.6
12686,Brazil,1863,31.99
12687,Brunei,1863,29.2
12688,Bulgaria,1863,38.57
12689,Burkina Faso,1863,29.2
12690,Burundi,1863,31.5
12691,Cambodia,1863,35.0
12692,Cameroon,1863,28.75
12693,Canada,1863,41.79
12694,Cape Verde,1863,33.8
12695,Central African Republic,1863,30.0
12696,Chad,1863,30.9
12697,Chile,1863,32.0
12698,China,1863,30.99
12699,Colombia,1863,32.0
12700,Comoros,1863,32.1
12701,"Congo, Dem. Rep.",1863,31.6
12702,"Congo, Rep.",1863,32.7
12703,Costa Rica,1863,30.21
12704,Cote d'Ivoire,1863,31.16
12705,Croatia,1863,36.1
12706,Cuba,1863,35.16
12707,Cyprus,1863,38.51
12708,Czech Republic,1863,34.95
12709,Denmark,1863,47.58
12710,Djibouti,1863,29.9
12711,Dominican Republic,1863,29.9
12712,Ecuador,1863,32.9
12713,Egypt,1863,33.0
12714,El Salvador,1863,28.7
12715,Equatorial Guinea,1863,29.8
12716,Eritrea,1863,30.2
12717,Estonia,1863,34.18
12718,Ethiopia,1863,29.7
12719,Fiji,1863,26.1
12720,Finland,1863,32.38
12721,France,1863,41.73
12722,French Guiana,1863,30.5
12723,French Polynesia,1863,25.6
12724,Gabon,1863,30.6
12725,Gambia,1863,28.8
12726,Georgia,1863,31.87
12727,Germany,1863,38.37
12728,Ghana,1863,28.0
12729,Greece,1863,36.6
12730,Greenland,1863,33.87
12731,Grenada,1863,37.3
12732,Guadeloupe,1863,27.66
12733,Guam,1863,27.5
12734,Guatemala,1863,25.81
12735,Guinea,1863,30.15
12736,Guinea-Bissau,1863,32.0
12737,Guyana,1863,31.12
12738,Haiti,1863,29.0
12739,Honduras,1863,33.9
12740,"Hong Kong, China",1863,34.9
12741,Hungary,1863,36.0
12742,Iceland,1863,35.11
12743,India,1863,25.44
12744,Indonesia,1863,30.0
12745,Iran,1863,25.6
12746,Iraq,1863,31.2
12747,Ireland,1863,39.36
12748,Israel,1863,32.0
12749,Italy,1863,29.69
12750,Jamaica,1863,34.2
12751,Japan,1863,36.43
12752,Jordan,1863,31.7
12753,Kazakhstan,1863,26.2
12754,Kenya,1863,25.5
12755,Kiribati,1863,24.9
12756,North Korea,1863,26.0
12757,South Korea,1863,25.8
12758,Kuwait,1863,26.0
12759,Kyrgyz Republic,1863,23.94
12760,Lao,1863,31.9
12761,Latvia,1863,34.0
12762,Lebanon,1863,29.7
12763,Lesotho,1863,32.8
12764,Liberia,1863,31.1
12765,Libya,1863,33.1
12766,Lithuania,1863,28.9
12767,Luxembourg,1863,36.9
12768,"Macao, China",1863,34.7
12769,"Macedonia, FYR",1863,36.1
12770,Madagascar,1863,30.5
12771,Malawi,1863,30.3
12772,Malaysia,1863,30.6
12773,Maldives,1863,32.65
12774,Mali,1863,26.41
12775,Malta,1863,28.7
12776,Martinique,1863,30.15
12777,Mauritania,1863,32.0
12778,Mauritius,1863,27.53
12779,Mayotte,1863,32.5
12780,Mexico,1863,26.9
12781,"Micronesia, Fed. Sts.",1863,26.7
12782,Moldova,1863,33.15
12783,Mongolia,1863,31.8
12784,Montenegro,1863,35.4
12785,Morocco,1863,33.1
12786,Mozambique,1863,30.28
12787,Myanmar,1863,30.8
12788,Namibia,1863,32.4
12789,Nepal,1863,32.8
12790,Netherlands,1863,38.33
12791,Netherlands Antilles,1863,34.41
12792,New Caledonia,1863,26.0
12793,New Zealand,1863,34.05
12794,Nicaragua,1863,25.4
12795,Niger,1863,30.8
12796,Nigeria,1863,30.4
12797,Norway,1863,46.71
12798,Oman,1863,32.3
12799,Pakistan,1863,25.8
12800,Panama,1863,32.9
12801,Papua New Guinea,1863,31.5
12802,Paraguay,1863,35.5
12803,Peru,1863,35.7
12804,Philippines,1863,30.9
12805,Poland,1863,35.9
12806,Portugal,1863,35.6
12807,Puerto Rico,1863,30.43
12808,Qatar,1863,30.8
12809,Reunion,1863,33.0
12810,Romania,1863,35.7
12811,Russia,1863,29.57
12812,Rwanda,1863,31.8
12813,St. Lucia,1863,28.01
12814,St. Vincent and the Grenadines,1863,25.99
12815,Samoa,1863,25.4
12816,Sao Tome and Principe,1863,31.0
12817,Saudi Arabia,1863,32.1
12818,Senegal,1863,25.2
12819,Serbia,1863,35.5
12820,Seychelles,1863,37.0
12821,Sierra Leone,1863,25.1
12822,Singapore,1863,34.0
12823,Slovak Republic,1863,36.4
12824,Slovenia,1863,36.6
12825,Solomon Islands,1863,25.1
12826,Somalia,1863,29.4
12827,South Africa,1863,33.5
12828,Spain,1863,29.5
12829,Sri Lanka,1863,32.6
12830,Sudan,1863,31.4
12831,Suriname,1863,32.9
12832,Swaziland,1863,32.3
12833,Sweden,1863,45.38
12834,Switzerland,1863,38.0
12835,Syria,1863,31.1
12836,Taiwan,1863,28.3
12837,Tajikistan,1863,24.24
12838,Tanzania,1863,32.2
12839,Thailand,1863,30.4
12840,Timor-Leste,1863,28.95
12841,Togo,1863,31.3
12842,Tonga,1863,28.2
12843,Trinidad and Tobago,1863,38.8
12844,Tunisia,1863,28.8
12845,Turkey,1863,35.0
12846,Turkmenistan,1863,24.0
12847,Uganda,1863,25.3
12848,Ukraine,1863,36.6
12849,United Arab Emirates,1863,30.7
12850,United Kingdom,1863,40.4
12851,United States,1863,34.0
12852,Uruguay,1863,32.9
12853,Uzbekistan,1863,26.93
12854,Vanuatu,1863,24.3
12855,Venezuela,1863,32.2
12856,West Bank and Gaza,1863,32.1
12857,Western Sahara,1863,34.75
12858,Vietnam,1863,32.0
12859,Virgin Islands (U.S.),1863,33.4
12860,Yemen,1863,23.39
12861,Zambia,1863,32.6
12862,Zimbabwe,1863,33.7
12863,South Sudan,1863,26.67
12864,Afghanistan,1864,27.56
12865,Albania,1864,35.4
12866,Algeria,1864,28.82
12867,Angola,1864,26.98
12868,Antigua and Barbuda,1864,33.54
12869,Argentina,1864,33.2
12870,Armenia,1864,33.47
12871,Aruba,1864,34.42
12872,Australia,1864,34.05
12873,Austria,1864,34.4
12874,Azerbaijan,1864,28.64
12875,Bahamas,1864,35.18
12876,Bahrain,1864,30.3
12877,Bangladesh,1864,25.0
12878,Barbados,1864,32.12
12879,Belarus,1864,36.2
12880,Belgium,1864,39.81
12881,Belize,1864,26.5
12882,Benin,1864,31.0
12883,Bhutan,1864,28.8
12884,Bolivia,1864,33.0
12885,Bosnia and Herzegovina,1864,35.1
12886,Botswana,1864,33.6
12887,Brazil,1864,31.99
12888,Brunei,1864,29.2
12889,Bulgaria,1864,38.62
12890,Burkina Faso,1864,29.2
12891,Burundi,1864,31.5
12892,Cambodia,1864,35.0
12893,Cameroon,1864,28.75
12894,Canada,1864,41.88
12895,Cape Verde,1864,33.8
12896,Central African Republic,1864,30.0
12897,Chad,1864,30.9
12898,Chile,1864,32.0
12899,China,1864,31.7
12900,Colombia,1864,32.0
12901,Comoros,1864,32.1
12902,"Congo, Dem. Rep.",1864,31.6
12903,"Congo, Rep.",1864,32.7
12904,Costa Rica,1864,30.21
12905,Cote d'Ivoire,1864,31.16
12906,Croatia,1864,36.1
12907,Cuba,1864,34.8
12908,Cyprus,1864,38.51
12909,Czech Republic,1864,34.95
12910,Denmark,1864,40.2
12911,Djibouti,1864,29.9
12912,Dominican Republic,1864,29.9
12913,Ecuador,1864,32.9
12914,Egypt,1864,33.0
12915,El Salvador,1864,28.7
12916,Equatorial Guinea,1864,29.8
12917,Eritrea,1864,30.2
12918,Estonia,1864,32.57
12919,Ethiopia,1864,26.0
12920,Fiji,1864,26.1
12921,Finland,1864,39.64
12922,France,1864,42.01
12923,French Guiana,1864,30.5
12924,French Polynesia,1864,25.6
12925,Gabon,1864,30.6
12926,Gambia,1864,28.8
12927,Georgia,1864,31.35
12928,Germany,1864,38.37
12929,Ghana,1864,28.0
12930,Greece,1864,36.6
12931,Greenland,1864,33.87
12932,Grenada,1864,37.3
12933,Guadeloupe,1864,27.66
12934,Guam,1864,27.5
12935,Guatemala,1864,25.81
12936,Guinea,1864,30.16
12937,Guinea-Bissau,1864,32.0
12938,Guyana,1864,31.12
12939,Haiti,1864,29.0
12940,Honduras,1864,33.9
12941,"Hong Kong, China",1864,34.9
12942,Hungary,1864,36.0
12943,Iceland,1864,34.81
12944,India,1864,25.25
12945,Indonesia,1864,30.0
12946,Iran,1864,25.6
12947,Iraq,1864,31.2
12948,Ireland,1864,39.62
12949,Israel,1864,32.0
12950,Italy,1864,29.69
12951,Jamaica,1864,34.2
12952,Japan,1864,36.43
12953,Jordan,1864,31.7
12954,Kazakhstan,1864,25.68
12955,Kenya,1864,25.5
12956,Kiribati,1864,24.9
12957,North Korea,1864,26.0
12958,South Korea,1864,25.8
12959,Kuwait,1864,26.0
12960,Kyrgyz Republic,1864,23.42
12961,Lao,1864,31.9
12962,Latvia,1864,34.33
12963,Lebanon,1864,29.7
12964,Lesotho,1864,32.8
12965,Liberia,1864,31.1
12966,Libya,1864,33.1
12967,Lithuania,1864,28.9
12968,Luxembourg,1864,36.9
12969,"Macao, China",1864,34.7
12970,"Macedonia, FYR",1864,36.1
12971,Madagascar,1864,30.5
12972,Malawi,1864,30.3
12973,Malaysia,1864,30.6
12974,Maldives,1864,32.65
12975,Mali,1864,26.41
12976,Malta,1864,28.7
12977,Martinique,1864,30.15
12978,Mauritania,1864,32.0
12979,Mauritius,1864,27.94
12980,Mayotte,1864,32.5
12981,Mexico,1864,26.9
12982,"Micronesia, Fed. Sts.",1864,26.7
12983,Moldova,1864,33.15
12984,Mongolia,1864,31.8
12985,Montenegro,1864,35.4
12986,Morocco,1864,33.1
12987,Mozambique,1864,30.28
12988,Myanmar,1864,30.8
12989,Namibia,1864,32.4
12990,Nepal,1864,32.8
12991,Netherlands,1864,37.56
12992,Netherlands Antilles,1864,34.41
12993,New Caledonia,1864,26.0
12994,New Zealand,1864,34.05
12995,Nicaragua,1864,25.4
12996,Niger,1864,30.8
12997,Nigeria,1864,30.4
12998,Norway,1864,48.78
12999,Oman,1864,32.3
13000,Pakistan,1864,25.8
13001,Panama,1864,32.9
13002,Papua New Guinea,1864,31.5
13003,Paraguay,1864,35.5
13004,Peru,1864,35.7
13005,Philippines,1864,30.9
13006,Poland,1864,35.9
13007,Portugal,1864,35.6
13008,Puerto Rico,1864,30.43
13009,Qatar,1864,30.8
13010,Reunion,1864,33.0
13011,Romania,1864,35.7
13012,Russia,1864,29.57
13013,Rwanda,1864,31.8
13014,St. Lucia,1864,28.01
13015,St. Vincent and the Grenadines,1864,25.99
13016,Samoa,1864,25.4
13017,Sao Tome and Principe,1864,31.0
13018,Saudi Arabia,1864,32.1
13019,Senegal,1864,25.2
13020,Serbia,1864,35.5
13021,Seychelles,1864,37.0
13022,Sierra Leone,1864,25.1
13023,Singapore,1864,34.0
13024,Slovak Republic,1864,36.4
13025,Slovenia,1864,36.6
13026,Solomon Islands,1864,25.1
13027,Somalia,1864,29.4
13028,South Africa,1864,33.5
13029,Spain,1864,29.5
13030,Sri Lanka,1864,32.6
13031,Sudan,1864,31.4
13032,Suriname,1864,32.9
13033,Swaziland,1864,32.3
13034,Sweden,1864,44.77
13035,Switzerland,1864,38.0
13036,Syria,1864,31.1
13037,Taiwan,1864,28.3
13038,Tajikistan,1864,23.71
13039,Tanzania,1864,32.2
13040,Thailand,1864,30.4
13041,Timor-Leste,1864,28.95
13042,Togo,1864,31.3
13043,Tonga,1864,28.2
13044,Trinidad and Tobago,1864,38.8
13045,Tunisia,1864,28.8
13046,Turkey,1864,35.0
13047,Turkmenistan,1864,23.17
13048,Uganda,1864,25.3
13049,Ukraine,1864,36.6
13050,United Arab Emirates,1864,30.7
13051,United Kingdom,1864,39.97
13052,United States,1864,31.0
13053,Uruguay,1864,32.9
13054,Uzbekistan,1864,26.4
13055,Vanuatu,1864,24.3
13056,Venezuela,1864,32.2
13057,West Bank and Gaza,1864,32.1
13058,Western Sahara,1864,34.75
13059,Vietnam,1864,32.0
13060,Virgin Islands (U.S.),1864,33.4
13061,Yemen,1864,23.39
13062,Zambia,1864,32.6
13063,Zimbabwe,1864,33.7
13064,South Sudan,1864,26.67
13065,Afghanistan,1865,27.54
13066,Albania,1865,35.4
13067,Algeria,1865,28.82
13068,Angola,1865,26.98
13069,Antigua and Barbuda,1865,33.54
13070,Argentina,1865,33.2
13071,Armenia,1865,32.95
13072,Aruba,1865,34.42
13073,Australia,1865,34.05
13074,Austria,1865,34.4
13075,Azerbaijan,1865,28.12
13076,Bahamas,1865,35.18
13077,Bahrain,1865,30.3
13078,Bangladesh,1865,24.0
13079,Barbados,1865,32.12
13080,Belarus,1865,36.2
13081,Belgium,1865,37.74
13082,Belize,1865,26.5
13083,Benin,1865,31.0
13084,Bhutan,1865,28.8
13085,Bolivia,1865,33.0
13086,Bosnia and Herzegovina,1865,35.1
13087,Botswana,1865,33.6
13088,Brazil,1865,31.99
13089,Brunei,1865,29.2
13090,Bulgaria,1865,38.66
13091,Burkina Faso,1865,29.2
13092,Burundi,1865,31.5
13093,Cambodia,1865,35.0
13094,Cameroon,1865,28.75
13095,Canada,1865,41.98
13096,Cape Verde,1865,33.8
13097,Central African Republic,1865,30.0
13098,Chad,1865,30.9
13099,Chile,1865,32.0
13100,China,1865,31.74
13101,Colombia,1865,32.0
13102,Comoros,1865,32.1
13103,"Congo, Dem. Rep.",1865,31.6
13104,"Congo, Rep.",1865,32.7
13105,Costa Rica,1865,30.21
13106,Cote d'Ivoire,1865,31.16
13107,Croatia,1865,36.1
13108,Cuba,1865,33.76
13109,Cyprus,1865,38.51
13110,Czech Republic,1865,34.95
13111,Denmark,1865,39.85
13112,Djibouti,1865,29.9
13113,Dominican Republic,1865,29.9
13114,Ecuador,1865,32.9
13115,Egypt,1865,33.0
13116,El Salvador,1865,28.7
13117,Equatorial Guinea,1865,29.8
13118,Eritrea,1865,30.2
13119,Estonia,1865,30.96
13120,Ethiopia,1865,25.0
13121,Fiji,1865,26.1
13122,Finland,1865,35.78
13123,France,1865,40.16
13124,French Guiana,1865,30.5
13125,French Polynesia,1865,25.6
13126,Gabon,1865,30.6
13127,Gambia,1865,28.8
13128,Georgia,1865,30.82
13129,Germany,1865,38.37
13130,Ghana,1865,28.0
13131,Greece,1865,36.6
13132,Greenland,1865,33.87
13133,Grenada,1865,37.3
13134,Guadeloupe,1865,27.66
13135,Guam,1865,27.5
13136,Guatemala,1865,25.81
13137,Guinea,1865,30.17
13138,Guinea-Bissau,1865,32.0
13139,Guyana,1865,31.12
13140,Haiti,1865,29.0
13141,Honduras,1865,33.9
13142,"Hong Kong, China",1865,34.9
13143,Hungary,1865,36.0
13144,Iceland,1865,34.21
13145,India,1865,25.25
13146,Indonesia,1865,30.0
